Title,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM
Far and Away,-1.36355926509,-1.84030779743,-1.28285775164,1.67524070743,-0.560937546361,1.1726819022,0.656937258252,-0.10494635597,1.80199112207,-2.16773335219,-0.310048416811,-0.189921590266,0.770725866403,-0.490015754272,-0.0469878629783,0.785039783197,1.54272395677,-0.228714494424,0.412713502671,1.16750192636,-0.94856721979,1.52710298743,0.130188813896,0.933437156902,0.324542508197,-0.0164007328742,2.68270101249,-0.76734686796,0.668139662838,-1.36176030245,0.313305903892,-0.202374157801,-0.240576496245,-0.324818501621,0.534021118238,0.427444426242,0.167627910278,-0.194820899453,-0.360686698222,0.144618241909,-0.939878192417,0.00601050457761,-0.221087771003
Silent Retreat,-0.333864898788,0.0404010002308,-0.137570440627,-0.314074008343,-0.910120147341,-0.746401370225,-0.908077722256,-0.234864674897,-0.203203068338,-0.0956619055529,0.406322498213,-0.0478529259163,0.0655746087392,0.186953861137,0.444145586109,-0.140355690361,-0.225976845925,0.64768703663,-0.111443255783,-0.659035912821,-0.236581174948,0.200143426213,-0.404687202891,-0.685768392977,-0.482993104983,0.241521200173,-0.253449137065,-1.03439962592,0.231824994087,-0.77124657401,-0.384743868751,-0.23045527773,-0.416484420003,0.427121126091,-0.286495404966,0.730885148614,-0.475768645763,-0.392650983578,0.888385097305,-0.69740900177,0.650904604365,0.395612888578,-0.179482631561
J. Edgar,0.759930633231,-0.106753257859,-0.285700112237,0.057908118634,2.38438651746,1.90312293307,1.68076617325,0.713190736466,-1.18294690387,0.968999348473,0.23071363982,-0.598346783062,0.140784387455,-1.06690766177,-1.72613410944,1.1278402889,0.133932561774,-1.27546140983,0.582900823421,1.58335335066,-0.95548561895,-1.30661825609,1.07590006203,-0.102456141537,0.458000906133,-0.73866476724,0.291097928595,1.18830172263,-1.64354204919,1.0682131301,1.89202419312,-0.139159171403,1.25877408474,-0.897345713296,0.62879035588,1.35625170069,-0.677728710991,-0.00986393965641,-1.04779029995,0.867347327651,-0.86385253506,0.0363901128821,-0.0437365576825
The American President,0.936520323823,-0.44479076103,-0.843877643096,-0.633492197608,2.13681823272,2.50187645384,1.19135152987,0.795270598865,-0.647031637984,0.711908585225,-0.385267037394,-0.518175539603,-0.927890911953,-1.14111621345,-0.380386195618,0.543269641874,0.803815730099,-2.30788478072,0.412349532752,2.11163776119,-0.835059972523,0.0150833539939,0.944091214836,-0.811157072228,-1.10576588129,-1.32506785213,-0.107533471267,1.91409065106,-0.53986895931,1.0287400732,2.43495179406,-0.817843145702,0.756980765773,-0.024365841478,0.259052795315,0.954927811811,-0.638085507892,0.197360979972,-1.10811821118,-0.508718397856,-0.27119546976,0.405982360158,0.0484676511333
Jack,-0.47396797599,0.789727948701,-0.737139680475,1.52299859188,-0.535377091335,-0.916163419046,-0.989048323547,0.835786485375,0.172367466015,0.776307663127,0.3879832234,-0.831608648626,-1.4524874572,-0.67592968625,-0.428940281247,-1.90990521537,1.03516713642,0.658075750126,-1.24483773787,-0.994490061477,0.576215697209,1.47038447923,-2.31806041628,-1.04952156905,-0.524664788254,-1.21571434851,-0.86078068362,-0.348983903638,1.32496159015,-1.02042864948,1.27309191607,-0.0800779955368,-0.0449343717937,-0.460299919895,0.069041882334,-1.28040644923,0.839903427363,3.63638781788,-0.593479306023,-1.01177252359,-0.686119409191,0.450086179066,-0.153638125788
Darling,0.201561964336,-0.626637484222,-0.938837299778,-0.797690030528,-0.470854801106,0.0507064808902,1.03820251678,0.219282196041,0.142142730815,-1.37888178741,0.375014112299,0.417533995899,1.18921890125,0.392315377522,-1.28412520328,0.775810174044,1.42544462766,0.624940153623,1.42028811799,1.78378470229,0.268154731678,0.688288351904,-0.970682230601,-0.922285031913,-1.44750054392,0.0290353260522,1.11449021767,-1.09008874249,0.78997218175,-1.83422711538,1.00953986516,-1.0541584072,0.462401495238,2.50190489101,-0.430382888289,-0.308367842092,-0.982373463596,-1.33282623405,2.00684584379,-0.851440246513,1.75539925379,0.209760670391,-0.202003575293
Pledge This!,-1.73020255801,-0.85862378982,-1.27396277618,1.57204987016,-1.23351673318,-0.37647102216,0.130297655884,0.456077799356,0.664573972895,-1.31588647528,-0.531510267729,-0.150078637517,-0.752698534248,0.300052502566,0.90096189688,-1.04915860414,1.26782675868,-0.608257817202,-1.17345720122,0.999842391235,0.314643799851,1.96543915711,-0.942651025986,-0.468228579258,0.104234237284,-0.893243193595,2.60270233845,-0.8102361175,0.335115551391,-0.314097190852,1.99604424471,5.06385929526,5.89442203965,-3.89403690218,-0.60374059277,-2.00819377931,0.445856190116,-1.0046110036,-2.47671832988,-1.21895004412,-3.34483375198,-1.64325248028,11.6793766716
Wind Chill,0.490691784848,0.914522494267,-0.652318062273,0.017464353814,0.316279390601,-0.316956755275,0.139904064933,1.09894859513,-0.30285832009,1.17240852812,0.555305778796,-0.811055597519,-0.459785595513,-0.595738850396,-0.584928072739,-1.03805223406,0.769661200162,0.640408280067,-0.603222696322,-0.658285013941,0.749055916216,0.894677072098,-1.0511543355,-1.08878835779,-0.674046953852,-0.792956035499,-1.06239124344,0.431447899058,0.628666213194,-0.536422760487,-0.828839450604,-0.165010449383,-0.712399762057,0.815537212889,-0.868292475018,0.153319144216,0.44998877264,-0.95192418305,1.59906826199,-1.08440684141,0.389865165318,-0.375525392581,-0.0879915642441
Viva Zapata!,-0.148647458194,-1.05361251861,-0.854537699637,-0.00151977246623,0.510624892414,0.55791801603,0.982074849638,0.127973440647,-0.170834283239,-0.846224796691,0.402874907095,-0.666351867412,0.634461446394,-0.933658807233,-1.02246891385,0.988232803877,0.142288816182,0.138015594436,1.04332661878,1.9475710388,0.441169096584,-0.649940940736,0.968673227857,0.0955778138287,0.303878970481,0.0791346682074,-0.297833940614,-0.760298824388,-0.0714197482129,-1.34856867189,-0.0874696065998,-0.542601333803,0.186253386086,1.04012978402,-0.394547198045,0.162488253999,-0.64737688579,-0.818473354164,0.256175042444,0.333420584697,1.18707250919,-0.740871071152,-0.201876121368
In the Blood,-1.63005953763,-1.64256216991,-0.998226644465,-0.341892304365,-0.323586549674,0.151642691785,0.675876182483,0.280024734694,1.3761796793,-1.79658407393,-1.27302897099,0.190911133609,-0.764052559826,-0.218842850375,-0.227819667561,-0.513218320832,1.43694818436,-0.329631957995,-0.409158616806,1.09755709231,1.15354362921,1.18745510837,-1.40923249682,-0.696341992856,-1.52234553675,-0.11104295644,1.5600712373,-0.600898252914,1.12245937913,-0.894134343455,-0.0991426797209,-0.685910152259,-0.630394575866,-1.27018582264,0.437989762309,-1.62582933398,2.22138641824,-1.49314865036,-0.896911102081,-0.938088708459,-0.535069942645,0.618792260327,-0.201093861964
Elektra Luxx,-0.333220367291,0.210119981511,1.5930938305,-1.48654649359,-1.16839242924,-0.918282246157,-0.777862793227,-1.89777940215,-0.135644435114,-0.713803950193,0.0126763033602,1.82041960259,1.17927588357,1.82692833386,1.74873235859,0.764962828801,-1.33410604533,0.025476821884,0.724190544789,-0.658783866873,-0.0933163036703,-1.11944050541,0.945552499218,0.924133361335,1.28123179906,1.37485379216,0.470148737162,-0.496407088741,-1.06103540297,1.88627783238,1.23703509021,-0.0317751680014,0.168449418583,-0.0715750008028,-0.313556152668,0.804772695527,-0.39338222343,0.680468149684,0.529511463771,0.206086054965,0.540881442072,-0.590522593429,-0.16066862933
Only Angels Have Wings,0.515805684353,0.414141708463,-0.80414688934,0.880346564713,0.0185634632893,-0.0228379899636,-0.458124982639,0.630644271936,-0.234590971278,0.655284775011,0.56902743594,-1.0254098208,-0.75470311478,-1.11100290377,0.210971623394,-1.6906403755,0.135352711193,0.552091249249,-0.565914820175,0.151052413419,0.488265112209,0.852810909744,-0.702670264201,-0.984561934402,-1.9116954982,-0.633853663392,-0.800210589382,-0.721495893458,0.0970362850831,-1.28270546121,1.07854069739,-0.39647273837,0.120140824168,1.28795104043,-0.446214116601,-0.422035237068,-0.414990290599,1.81277536922,1.24287009136,-1.85304190929,-0.0151503597945,0.352957196486,-0.050846363279
Lara Croft Tomb Raider: The Cradle of Life,0.98635958255,0.425126105517,-0.230592670423,0.0873778802861,0.145607490991,0.233247661766,0.544202611603,0.305193575293,-0.753888469755,0.876684538589,0.483587882373,-0.929259801102,-0.104335202144,-0.885666311062,-0.826867868828,0.638201983629,-0.559308055431,0.439894240141,0.49938187969,0.557074270653,1.0451687492,-0.934204891064,0.999238290165,-0.0349264473746,0.000354991641187,-0.390602500793,-1.07621471162,0.438450792475,-1.26287292243,0.0353383163818,-0.850369785472,0.74027215256,0.259440282511,0.972442168594,-0.239238956506,0.443088265997,-0.628023843143,-1.00613391364,0.386787406372,0.279747898027,0.0748302901067,0.459785222807,-0.0394127771918
Only Yesterday: The Carpenters' Story,1.88523816097,1.08564142744,1.98110436311,-1.9165784012,-0.461958428254,-0.673954255339,-0.417339226084,-1.21347429236,-1.5064375363,1.36233430586,0.184943090894,1.72903642742,1.45285358037,1.01254186509,1.77919307714,1.18885639124,-1.17846409242,0.247972210212,1.5495496618,-0.400640841823,-3.43114692105,-1.41967872002,0.985503937994,0.715342601075,1.13103331086,1.03248697034,-0.430305455864,2.039455153,-1.39294435849,2.26376778776,-0.138312325083,0.210454497175,1.28674826204,0.268062602574,-0.254837304637,2.03077852042,-1.70238281875,0.477647389786,0.802283370325,5.01358925042,-0.38086547879,1.34648929765,-0.0215735708317
Universal Soldier: Day of Reckoning,0.0519361664013,0.419670962673,-0.0515509012442,-0.237458139418,-0.275071454242,-0.698487891912,-0.250990867663,-0.239599261818,-0.280643714553,0.322319996169,0.523963076275,-0.251823961827,1.25040546933,0.444549531192,-0.943279775015,0.850543441324,0.0307317595046,0.694176372361,1.00213887499,-0.252765108099,0.335145784205,-0.225190814914,0.285709705625,-0.298193895657,0.499242149717,0.583015834147,-0.654417747175,-0.538566459976,0.607023160258,-0.92863460304,-1.64102593821,1.30420969555,0.154688887171,1.00672467687,-0.560716463336,0.0479467327961,-0.682171303285,-0.421328355149,0.551154955512,0.240301009115,1.8210635212,-1.07449359493,-0.137048101049
Coraline,-1.18239510807,0.191118164201,2.33085761728,-0.257622602582,-1.82027148513,-1.16089931159,-1.48723773555,-2.44712913196,-0.0230593241156,-0.976456107097,0.104361772197,3.56130908912,1.02069979982,2.73624815873,1.33252374913,0.748033105857,-2.05701126818,0.630983432892,0.579922629176,-1.85968761061,-1.27175482213,-1.09410528749,-2.4603164894,1.47421173402,1.2891298343,2.60283187171,2.3706448363,-0.945863697054,-1.17689458432,0.69848394934,-0.4633425611,0.157873324334,0.082104443346,-1.30208108042,0.821421924297,-1.54189682584,1.44615709597,-0.315073527562,-0.0542874157364,0.547927187394,-0.441374149518,-1.8909297978,-0.236570913423
Jack and Diane,-0.151865253151,0.869085214101,0.739449285399,-0.871246076386,-0.464848427234,-1.0736663691,-0.952927252702,0.406372524178,0.283426774516,0.196865201583,0.557428012879,-0.00908299499347,-0.249593960613,1.30261317787,-0.0155495305905,-1.81256715541,-0.568901905665,0.745155787609,-0.475882020148,-1.33579417097,0.905380106224,0.31691731957,-1.87124965748,-1.10159376007,-0.0153215284272,1.19204655405,-0.733869418799,-1.07830078773,1.05218549492,-0.8125320756,-1.08694406739,-0.534814287312,-1.41669451936,1.19585778605,-1.07998063318,-0.483548562062,0.556501872559,-2.00867852839,1.1631563116,-0.562562522084,1.70559232898,1.50968653315,-0.226982194282
Reverb,-0.0551721090283,-1.03655662633,2.95088974778,-1.44588012046,0.358213586883,2.85756734149,2.3066074648,-1.86306620806,1.15121388418,-1.20628626803,-1.07685314827,5.15246511145,1.33010786116,2.10373693135,-1.7226880312,1.13187384558,-1.78431884347,-0.808488078344,0.788244040223,0.0838217890764,-0.584194248128,-1.62678146349,0.905411330111,2.79926792764,0.816973786801,2.82010466849,4.72182506378,0.528828503262,-2.38223826443,0.838477108499,-2.26618385425,6.62572414199,5.20121927454,1.28089988386,2.51338906755,2.138923566,-4.33329251762,1.4550814487,1.18596140835,1.41874892962,-1.43775818257,0.709160733426,-0.00841950811342
Now You Know,-0.613952642342,0.183143015445,0.0835739906247,-0.990882699757,-1.22205312601,-1.05446419307,-1.15115722094,-0.669692176076,0.0580585017802,-0.244907532856,0.221467535996,0.421877910529,0.0631524368899,0.526754764339,1.55601312752,-0.394935111641,-0.342708237027,0.556216459532,-0.0559675395286,-0.446482407133,-0.809039800301,0.690925626871,-1.3525921076,-0.884566889698,-0.928595568194,0.315685354581,-0.20925066115,-0.818492208634,0.396478314547,0.11010022441,2.08138737931,-1.41695901893,-0.539063764539,0.358114055827,0.0585624029384,0.101372777983,-0.446796460222,0.0210514675137,0.84779636235,0.00462342698936,0.350478170676,0.443741614232,-0.188722919717
The Sound of Fury,0.292265910351,0.292946223221,-1.15226100313,0.612962350573,1.39262761196,0.464409062376,0.40537627854,1.24371314786,-0.2595012399,0.383281372473,0.575025261353,-0.892081944002,0.0182749456214,-1.07956670441,0.160086056883,0.0424772780865,1.09871473647,0.537775449693,0.28088454716,1.21692020416,0.658768009801,0.995461275647,0.213511492843,-0.886055829887,-1.18541370812,-1.03840786135,-0.606110885761,-0.619560539799,0.770576246916,-1.01002551517,0.0871076869674,-0.419674846503,-0.302621851441,1.1459813134,-0.315910135888,-0.21750674069,-0.374290420313,-0.29782813368,-0.0593454112663,-0.897100310193,0.765954164566,0.0847628982312,-0.0716972814678
Ghost Dog: The Way of the Samurai,-2.15502818664,-1.62835914211,0.0548957474887,0.564273386293,-1.94827733432,-1.05005878416,-1.38612334784,-2.12298688577,1.52047613342,-2.41953091665,-1.93395410777,0.315777531543,-0.941074431962,-0.110366325239,1.5545837955,-1.04491419305,-0.515314377616,-0.618486474317,-1.89327240721,-1.11855996919,0.442262715974,0.462133121557,0.243327494186,1.28251454348,0.257805228752,1.10301970733,0.981326246103,-1.11773287748,-0.186401451578,1.0903346435,-1.15957652237,0.663219731069,-0.476116713858,-1.22054166733,0.299747639278,-0.99144077381,1.71501216853,-0.106627302075,-0.965940602302,-1.43584636533,-0.269195420514,-0.451889468776,-0.126729959385
"Corrina, Corrina",0.749521441098,1.02638762666,-0.163167180091,0.611356095871,0.649404462346,-0.232070423322,-0.591918532893,0.803168914287,-0.261734146972,0.780006515391,0.578755008261,-0.360643984819,0.680177164238,-0.157861112224,0.840276918545,0.468687232782,0.276595811113,0.631991186032,0.82104457538,-0.547535259444,0.0609230411637,0.383194172099,-0.714681544154,-0.552452109525,1.07084067054,-0.338845854135,-0.504554092951,-0.114522091686,1.16851141916,0.0522125650927,0.30526445352,-0.366290587147,0.0552495764059,0.765681027409,-0.301835040973,-0.381414719354,-0.41102849674,0.231462328965,0.891445675736,-0.266131311821,0.58428688554,0.60989448443,-0.21274586887
In the Bedroom,1.11831669401,0.569967417972,-0.681620559682,-0.262764643057,0.514746796477,-0.326972281669,-0.140407345769,0.869088589739,-0.899095585823,0.897872004871,0.550913823221,-0.650419057821,0.526774701457,-0.639201006648,-0.195630350691,0.404989191908,0.591782364257,0.613299600746,0.647544215967,0.478127557335,-1.15836121591,0.237558590139,-0.345456679137,-1.07320237735,-1.34110561437,-0.777958354891,-0.62631476123,-0.247283107516,0.423504765628,-1.00162106904,0.043009410732,-0.256629953087,-0.48471661405,0.6518826071,-0.588972788338,-0.354373170404,0.171818356721,-0.732595827602,1.15642579941,-0.358651370132,0.744345093984,0.489488216909,-0.0754819461664
Quantum Apocalypse,0.544565974832,-0.122139663615,-0.879550131433,1.3338110435,1.68016340359,2.75941457586,1.26122934126,1.44475266692,0.00861700786326,0.946503039581,0.314540421274,-1.07011770298,-1.91864548373,-1.45008879001,-1.43988055013,-1.72158878665,0.412387846946,-0.563834228337,-0.836575207307,1.82183501899,0.805949927536,0.362810411611,0.634003103055,-0.542164777114,-1.81253078965,-1.39836284624,-0.841662482743,0.84529800976,-0.642686005532,-0.475786697396,-0.379296434628,0.494533291384,-0.0426513905406,0.129540081648,0.00697480805645,-0.730535280182,0.813726203548,-0.0682796263889,-1.35310912599,-1.01121728525,-0.50307343038,1.06428014776,-4.97853093726e-05
Playoff,1.5375338502,0.4945349516,-0.261446837141,-0.923381456121,0.768038584366,-0.048956651954,0.737297884393,0.524641041684,-0.890381765356,0.798741309634,0.541904516672,-0.594035829904,0.795861418239,-0.359713292779,-1.11003767219,0.694125754673,-0.0996086656767,0.537673356536,1.13131457106,1.12348225743,0.086631431278,-0.505728851512,0.640497264901,-0.88801564568,-0.724689320908,-0.55658758259,-0.829325603885,0.261418691793,0.121117243841,-0.849439115104,-0.557505350944,0.0461135859063,0.338551762573,1.2145465569,-0.535321161754,0.892333371307,-0.94741292945,-0.0375330843475,0.606367415342,0.280222728095,1.24148152747,-0.0704554588278,-0.0577631431423
White Irish Drinkers,-1.25455755936,-0.98252144818,-0.996210097079,-0.235000238555,-0.918070466251,-0.417980934249,-0.349939258073,0.0514846936043,1.42682872174,-1.36701988033,-0.0263618148246,-0.558939498608,-0.954495462265,-0.588042916986,1.28335238255,-1.80259595144,1.18897251054,0.273167624168,-1.14689440364,0.398534075938,0.76627841526,1.91519696416,-0.840836396843,-0.677906642199,-1.12911299957,0.0550325536711,-0.338447016711,-0.945945651026,0.860802793317,-0.740046952524,1.46764313476,-1.32338137151,-1.0854384249,0.460965145536,-0.923907793038,0.0378154312423,0.685623957536,-0.242466735039,0.777099356144,-0.591153075953,0.68969270131,1.01697635329,-0.129762085848
Larry Gaye: Renegade Male Flight Attendant,0.158642981199,1.08835439682,0.707129543466,-0.130992956223,0.115438262757,-0.657479000122,-0.339037285673,0.189839788522,-0.557758233979,0.939246937708,0.46100586543,-0.299513407228,-0.167167654535,0.499352084443,0.26244614755,0.223996986576,-0.182669048406,0.545727897592,-0.75246621605,-1.34701037035,0.741138164385,-0.645741450748,0.225440121942,-0.715332454157,0.73852260418,0.0486132219356,-0.428505459973,0.908085399714,0.120031214805,1.36438171268,0.74391260125,-0.213037181687,-0.250516675405,-0.467003632147,0.0202279902831,0.111614336511,0.369543389514,-0.0431400683331,0.0112822441019,0.433704569826,-0.280021967864,-0.4388674416,-0.0261136645097
Pleasantville,1.40340591171,1.32571336742,-0.23272033202,0.558877541588,0.944548928374,-0.618276892772,-0.393840225783,1.52736901737,-1.3818671672,1.53519521122,0.60633891421,-0.88028519745,-0.142728102292,-0.696050259272,0.0904350825888,-0.793193083962,0.00869103757913,0.675672623078,-0.342277623387,-0.548922562003,-0.0700338161735,0.310259459741,-0.8248170249,-1.19681029135,-0.265098951412,-1.52637482619,-1.16925102506,0.283110769648,0.0769084481738,0.222863125979,-0.910032159202,0.159205795125,-0.222880608637,0.0930621468387,-0.355837073818,0.355368050609,-0.154719699587,-0.351445882375,1.3478169468,-0.031810881314,0.258175298887,0.0641119531652,-0.08821249661
Insidious,0.371380000768,0.521100589177,0.950715096369,-1.33141019003,-0.732965905252,-0.942016592595,-0.411100580967,-0.667446824924,0.240790897803,-0.143107640813,0.477211862825,1.11201938142,1.2046888173,2.06287258155,0.180474212477,0.496224326025,-0.638946624598,0.746987048761,0.780141141256,-1.17484629127,0.203982944012,-0.324067697556,-0.202254971407,-0.395400388707,-0.0401703792699,1.96813210107,0.108446092698,-0.617079179101,0.312780224494,-0.847175005805,-0.8412907286,-0.229294530577,-0.373424520737,0.785208121495,-0.390490987942,-0.411830781288,-0.225945963451,-0.304783877749,0.756610678004,0.114323358693,0.943872373449,0.679742283537,-0.278857388411
Only the Brave,2.09885785819,0.871359606912,-0.771797389781,0.275115936683,2.57104457419,1.24442092194,1.93590294139,1.64740420833,-1.15341816977,1.29649318693,0.60088250752,-0.699766811549,1.17629442182,-1.06222166132,-1.47941638838,1.12380681352,0.684150820669,0.608518631989,1.38347610911,1.21615471538,-0.209764843493,-1.09785436341,0.922826552999,-0.323920752545,0.118607199077,-0.812244498296,-0.866619180171,1.5141973354,-0.125524790105,-0.388122163244,-1.17047139062,1.7211116473,0.800606405423,-0.187537963829,0.435560676478,0.237349345759,-0.140629164236,0.0709733596429,-0.471258800577,0.234597169079,-0.395687076339,-1.2582694064,0.109727213005
Hot Tub Time Machine 2,-1.15618852294,-0.465847100029,-0.0511683539177,-0.351621490769,-1.32056799798,-0.769528736529,-1.0533149223,-0.910626562214,1.62057002937,-1.27231531168,-0.955781904473,-0.151167140372,-0.69038388357,-0.0805428739912,1.73336022583,-1.14079750915,0.258633825866,-0.0363408891862,-0.999503737313,-0.679251308452,0.674157139857,1.18674668041,0.48059027812,0.329159165427,0.273301196322,-0.0646418431967,-0.309585252582,-0.269902184285,0.453247499105,1.16001847772,1.83936566326,-0.95124024723,-0.452682473829,-0.270242878577,-0.0476661294575,0.0299425162768,0.310460542606,-0.191584368087,-0.222474483812,-0.798306620418,0.126292661404,-0.457623954572,-0.123724299479
Zabriskie Point,0.377346096376,0.10447218019,-1.12321120611,0.791699606301,1.61780517545,1.56925746311,2.15266013073,1.10250153825,-0.654502874004,1.02673699747,0.448817335803,-1.07412512564,-0.729253856237,-1.38013327703,-0.959726824704,0.0349764454114,0.49285250015,-0.416328328069,0.177697780034,1.84572879459,1.24273592837,0.165698194083,0.988606463067,-0.758719117564,-0.176209246545,-1.51066867133,-1.00548207093,0.940005113405,-0.909607812935,0.397317478853,-1.14686584275,1.30999612705,0.83130277336,0.482645949912,-0.0623201762823,1.61114590428,-1.3582979964,0.174818390142,-0.0260500596229,0.855066215735,0.0783440151905,0.601136168844,0.0483740188108
White Squall,-0.179553299113,-0.591361439849,-1.2447886397,1.35466511163,0.655335226243,1.33331256961,1.16129074332,1.3218893192,0.817552752818,0.689189358301,0.100617153267,-1.02889989197,-0.729586912238,-1.33759942875,-1.12838813513,-0.148567359004,1.54372749307,-0.65457718179,-0.38162652862,1.14940147496,0.86684326652,1.36582372659,0.582265685031,-0.17533821708,-0.163544776824,-1.61893396617,-0.81520777918,0.823245024371,0.894250175216,-0.58365295146,0.734833544378,-0.49074569128,-0.458841574279,-0.142622658159,-0.188086189625,0.366775158753,0.587976155519,-0.789459514663,-0.173037931684,-0.14717210833,-0.228617876927,0.739783856064,-0.115304786052
Underbelly Files: Infiltration,-1.10923299967,-0.862469837286,-0.577579275047,-0.0721590865184,-0.692917442053,0.540665281162,0.584566974866,-1.03246406778,0.567932818367,-0.940374198726,-1.68599860725,-0.180723159869,-0.638265868498,-0.555997172302,0.992814989274,0.242783415712,0.969343340534,-2.44901559945,-0.683570588116,0.678574222901,0.20409674571,0.72906045863,0.576416276731,0.414870563244,-0.37952466156,-0.0718786192597,0.705445945713,1.0998251528,-0.571161900073,1.21814828494,0.137431602201,0.616454316608,0.867299084927,-0.63026749053,0.563794487941,0.854013947146,-0.736464462239,0.604995294273,-0.37918615714,0.627460424647,-0.711548855182,0.135102185248,0.053072174986
Bruce Almighty,0.36218678109,0.433396504484,-1.13045025626,0.738711673194,1.55822011942,0.526611831907,0.631561792407,1.08566904429,-0.0268540429605,0.567624647545,0.353137637222,-0.777304047415,-0.448556875931,-0.998078122737,-0.231771911714,0.169043065212,1.30702218194,0.264385628968,0.334292599224,0.728982856333,0.510297832045,1.17447647475,0.135833136268,-0.366074172832,-0.257637579019,-1.23194271791,-0.805036672997,1.52182212096,0.868166553111,-0.298388708142,0.768036952367,-0.433956871831,-0.0993014796927,-0.694132405119,0.473106882686,-0.767526818956,0.69091556794,-0.435504012995,-1.42370194129,-0.477500296684,-0.8020622824,0.180085044194,-0.0148209489243
Vikings: The Viking Sagas,-0.272337402223,-1.11778970653,1.10758110416,0.0900482534393,-0.127087873269,-0.216789757161,-0.767546630034,-1.14839507293,0.250138267158,-0.892088930773,0.297575148992,0.231745365916,0.861687770802,0.403319002715,0.238700196816,1.064604802,-1.87047873377,0.601044815958,0.728875478792,-0.551261512451,-0.848206759778,-1.56729621027,1.06043211967,2.35055207414,1.2500287873,1.65405744284,0.922675684356,-0.944657614584,-1.65475395584,-0.23339685232,-1.05815048703,0.667970224701,0.317958234157,0.205512292304,0.178683059128,0.676299750847,-1.01317764391,-0.84504280147,-0.429322792268,0.496672396721,0.553457006461,1.0465850289,-0.229604273139
American Pastime,0.498357776518,-0.871589010132,-1.37348421649,0.563051731478,0.23431509713,0.369620102153,0.644307051578,1.02725287849,-0.622346662995,0.546569428466,0.0611165570907,-1.05586163171,-1.86483829222,-1.32780897859,0.414439381246,-2.12180424298,1.48107634949,-0.175796308723,-1.43746248342,1.14512061327,-0.536662354272,1.79669114061,-0.966258235917,-1.10369221801,-2.77091800262,-1.3493630609,-0.627776959673,0.614038108876,0.391945127609,-1.36334892604,0.114863660833,-0.568643652956,-0.332425687735,-0.563473675691,-0.0225567215055,0.732179421417,0.35629206764,-1.03944210588,-0.0640216390726,-0.121118313633,-0.462460354301,1.4199255832,0.183517802707
Quarantine 2: Terminal,-0.806873544274,-0.464289229499,-1.2301908598,1.97105978218,0.503132603999,0.749406737975,0.814514621264,1.74753285167,0.362382098232,0.57028019409,0.498711254616,-1.04019281366,-1.78221324602,-1.26795099407,-1.43003603353,-2.67515009248,1.18022701345,0.32297292551,-2.14893160109,0.446903772042,1.13485231396,1.16466059029,-1.59491635278,-0.772152777522,-1.59317796191,-1.36347531681,-0.208457381498,-0.691133142715,0.79528552068,-1.48243547461,-0.220802041806,-0.463300325745,-0.737612067521,0.220955779579,-0.0683797552189,-0.10251628958,0.635360731549,-0.808413879366,-0.161963776459,-2.15261981777,-0.106861634181,0.632481426637,-0.0674541431761
The American Side,-0.481801980251,-0.996164951959,0.402225457966,-0.640858701784,-0.981550123177,0.2285708454,-0.486057614882,-1.89513356993,0.125116163356,-1.09119667491,-0.574997854344,-0.0594229394463,0.122877017384,-0.384744470933,0.955178859379,0.761741716728,-0.741111721258,-1.0823146328,0.184792298651,0.327128876965,0.179620937071,-0.714901111041,0.900941897687,1.21311278262,-0.32013725862,1.11875451018,0.763782624832,-0.371662414551,-1.6340695495,0.626116976326,-0.370217377756,0.899181899974,0.802254444344,0.723215149007,0.564918269753,0.535419870495,-1.58406343667,0.660334762894,-0.491890129089,0.253331904543,-0.0193669877978,-0.985709057286,-0.0629570908571
Jack and Jill,0.527059368295,1.18517338459,0.231770322649,-0.411942443877,-0.587786192418,-1.18585206137,-1.16323406377,0.48559332588,-0.566904773845,0.844421376087,0.50371450694,-0.330577320323,-0.165396704879,0.571823987476,-0.223636259943,-0.182721934125,-0.0392863272911,0.729219589302,0.168770913539,-1.49491455756,0.355711435086,0.164591806057,-1.34887364558,-1.06410182649,0.332653842846,-0.386939782725,-1.00111638916,-0.364579021125,1.21062291807,-0.164561954282,1.93326905148,-1.26168910579,-0.925800364775,0.440472531884,-0.650272781703,-1.12880090967,0.28255959204,-0.328429191398,0.718948312374,-0.446372193037,1.06802703622,0.574236578072,-0.113435809082
White Noise 2: The Light,0.0580403314623,0.251191604226,1.15944391269,-0.587185006,-1.26770046178,-1.06623934564,-1.16519717424,-1.46601334797,-0.681785031098,0.0976385253153,0.418633914559,0.123414177002,0.522909664638,0.704671347822,-0.0572464025279,0.780366454834,-1.2520028064,0.7056794406,0.0181382030687,-1.43957003171,-0.271077500742,-1.0170323291,0.410974489583,0.00571151466926,0.0127976377692,1.33938100002,-0.234819532982,-0.682003369122,-0.902356598053,0.168504735201,-1.25763033659,0.763781951525,-0.594606169019,0.482287020013,-0.403320516616,-0.39705796796,0.700039948451,-0.0124982173772,-0.238968223532,-0.278521131487,0.189273546366,-0.535664203482,-0.117973554509
